sku_code,sku_name,station,platform,abcd,profile_segment,blend_daily,system_daily,blend_monthly,system_monthly,actual_monthly,actual_daily,error_daily,ape,kpi_comparable,version_no
DJVN000040_3,"US AE 书柜 NT27 抽屉2个+空格 2件1箱小麻点款 二件一箱 颜色->#2,白色小麻点",ALL,AMAZON,C,T4A,3.8479,1.7854,119.28,55.35,84,2.7097,-0.9243,0.3411,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000040_3,"US AE 书柜 NT27 抽屉2个+空格 2件1箱小麻点款 二件一箱 颜色->#2,白色小麻点",ALL,TIKTOK,C,T4B,0.3505,0.1683,10.87,5.22,7,0.2258,-0.0575,0.2547,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000040_3,"US AE 书柜 NT27 抽屉2个+空格 2件1箱小麻点款 二件一箱 颜色->#2,白色小麻点",ALL,UNKNOWN,C,T4B,1.1247,0.6047,34.87,18.75,74,2.3871,-1.7824,0.7467,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000048_1,"US VD32 双开门智能镜梳妆台带七彩灯带镜子适配器 一件一箱 颜色->#1,原木色",ALL,UNKNOWN,C,T4B,0.2654,0.1427,8.23,4.42,24,0.7742,-0.6315,0.8157,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000048_2,US VD32 双开门智能镜梳妆台带七彩灯带镜子适配器 一件一箱 颜色->白色,ALL,UNKNOWN,C,T4B,0.2179,0.1172,6.75,3.63,21,0.6774,-0.5602,0.8270,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000056_1,US SD 1.7米X字三抽L桌 一件一箱 颜色 颜色->棕色,ALL,AMAZON,C,T4A,3.5476,1.6461,109.98,51.03,14,0.4516,1.1945,2.6449,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000056_1,US SD 1.7米X字三抽L桌 一件一箱 颜色 颜色->棕色,ALL,UNKNOWN,C,T4B,0.6931,0.2828,21.49,8.77,10,0.3226,-0.0398,0.1233,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000056_2,US SD 1.7米X字三抽L桌 一件一箱 颜色 颜色->棕色（顶）+白,ALL,AMAZON,C,T3,5.6493,5.0844,175.13,157.62,36,1.1613,3.9231,3.3782,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000057_1,US SD 1.4米单人X字三抽电脑桌 一件一箱 颜色->棕色,ALL,AMAZON,C,T4A,2.5308,1.1743,78.45,36.40,6,0.1935,0.9808,5.0672,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000057_1,US SD 1.4米单人X字三抽电脑桌 一件一箱 颜色->棕色,ALL,UNKNOWN,C,T4B,0.6214,0.3162,19.26,9.80,0,0.0000,0.3162,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000057_1,US SD 1.4米单人X字三抽电脑桌 一件一箱 颜色->棕色,ALL,WALMART,C,T4B,0.2203,0.1058,6.83,3.28,0,0.0000,0.1058,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000057_2,US SD 1.4米单人X字三抽电脑桌 一件一箱 颜色->棕色（顶）+白,ALL,AMAZON,C,T3,4.9547,4.4593,153.60,138.24,0,0.0000,4.4593,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000057_3,US SD 1.4米单人X字三抽电脑桌 一件一箱 颜色->象牙灰,ALL,AMAZON,C,T4B,1.5878,0.7622,49.22,23.63,35,1.1290,-0.3668,0.3249,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000057_3,US SD 1.4米单人X字三抽电脑桌 一件一箱 颜色->象牙灰,ALL,TEMU,C,T4B,0.5885,0.2825,18.24,8.76,10,0.3226,-0.0401,0.1243,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000057_3,US SD 1.4米单人X字三抽电脑桌 一件一箱 颜色->象牙灰,ALL,UNKNOWN,C,T4B,0.2198,0.1055,6.81,3.27,15,0.4839,-0.3784,0.7820,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000057_3,US SD 1.4米单人X字三抽电脑桌 一件一箱 颜色->象牙灰,ALL,WALMART,C,T4B,0.6060,0.2909,18.79,9.02,33,1.0645,-0.7736,0.7267,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000062_1,"US WIN 一抽一门接待桌 一件一箱 颜色->#1,胡桃木（E8034-2)+山纹黑（DS6607）",ALL,AMAZON,C,T4B,2.2786,1.2250,70.64,37.98,109,3.5161,-2.2911,0.6516,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000062_1,"US WIN 一抽一门接待桌 一件一箱 颜色->#1,胡桃木（E8034-2)+山纹黑（DS6607）",ALL,TEMU,C,T4B,0.3143,0.1509,9.74,4.68,18,0.5806,-0.4297,0.7401,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000062_2,US WIN 一抽一门接待桌 一件一箱 颜色->山纹黑色（DS6607）,ALL,AMAZON,C,T4B,1.9126,1.0282,59.29,31.87,15,0.4839,0.5443,1.1249,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000063_1,"US WIN 三抽一层板接待桌 一件一箱 颜色->#1,胡桃木（E8034-2)+山纹黑（DS6607）",ALL,AMAZON,C,T4B,1.5061,0.7663,46.69,23.76,119,3.8387,-3.0724,0.8004,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000063_2,US WIN 三抽一层板接待桌 一件一箱 颜色->山纹黑色（DS6607）,ALL,AMAZON,C,T4B,1.7126,0.9207,53.09,28.54,32,1.0323,-0.1116,0.1081,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000064_1,US WIN 4合一拼合面板脚带洞洞行政办公桌 一件一箱 颜色->山纹黑（DS6607）,ALL,AMAZON,C,T4B,0.4342,0.2334,13.46,7.24,45,1.4516,-1.2182,0.8392,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000064_2,US WIN 4合一拼合面板脚带洞洞行政办公桌 一件一箱 颜色->胡桃色(E8034-2),ALL,AMAZON,C,T4B,0.4830,0.2318,14.97,7.19,47,1.5161,-1.2843,0.8471,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000066_1,"US QZ 钢琴面两斗柜 一件一箱 ,原橡木色",ALL,AMAZON,C,T4B,1.2912,0.6942,40.03,21.52,0,0.0000,0.6942,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000067_1,"US QZ 钢琴面一斗床头柜 -件一箱 尺码->#1,原橡木色",ALL,AMAZON,C,T4B,1.2379,0.6655,38.37,20.63,21,0.6774,-0.0119,0.0176,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000067_2,"US QZ 钢琴面一斗床头柜 -件一箱 尺码->#2,黑胡桃色",ALL,AMAZON,C,T4B,1.0473,0.5630,32.47,17.45,49,1.5806,-1.0176,0.6438,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000071_1,"US QZ 钢琴面六斗柜 -件一箱 尺码->#1,原橡木色",ALL,AMAZON,C,T4B,0.9604,0.5163,29.77,16.01,0,0.0000,0.5163,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000071_2,"US QZ 钢琴面六斗柜 -件一箱 尺码->#2,黑胡桃色",ALL,AMAZON,C,T4B,0.9412,0.5060,29.18,15.69,18,0.5806,-0.0746,0.1286,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000072_1,US 16寸现代简约洗手台 一件一箱 颜色->白色麻面(DS6610-D),ALL,AMAZON,D,T4B,1.4489,0.7789,44.92,24.15,0,0.0000,0.7789,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000072_1,US 16寸现代简约洗手台 一件一箱 颜色->白色麻面(DS6610-D),ALL,TEMU,D,T4B,0.3286,0.1577,10.19,4.89,0,0.0000,0.1577,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000073_1,US 31寸现代简约洗手台 一件一箱 颜色->黑色麻面(DS6607-D),ALL,AMAZON,C,T4B,1.6324,0.7836,50.60,24.29,68,2.1935,-1.4099,0.6428,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000076_1,"US QZ 钢琴面五斗柜 -件一箱 尺码->#1,原橡木色",ALL,AMAZON,C,T4B,0.6451,0.3468,20.00,10.75,12,0.3871,-0.0403,0.1041,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000076_2,"US QZ 钢琴面五斗柜 -件一箱 尺码->#2,黑胡桃色",ALL,AMAZON,C,T4B,0.7440,0.4000,23.06,12.40,12,0.3871,0.0129,0.0333,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000079_1,US 户外实木升级款3 piece patio set 一件两箱 米白色 颜色->米白,ALL,AMAZON,C,T4B,0.4143,0.1989,12.84,6.17,22,0.7097,-0.5108,0.7197,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000080_1,"US WIN 两抽沙发桌 颜色->#2,原木色DS66122 一件一箱",ALL,AMAZON,D,T4B,1.0456,0.5621,32.41,17.43,23,0.7419,-0.1798,0.2424,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000081_1,US WIN L型板式斜腿滑动门行政桌 一件二箱 颜色->山纹黑(DS6607),ALL,AMAZON,C,T4B,1.3335,0.6401,41.34,19.84,0,0.0000,0.6401,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000082_1,US WIN L型八字脚铁木行政桌 一件两箱 颜色->山纹黑(DS6607),ALL,AMAZON,C,T4B,0.6170,0.3317,19.13,10.28,83,2.6774,-2.3457,0.8761,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000083_1,US WIN L型U字腿铁木行政桌 一件两箱 颜色->山纹黑(DS6607),ALL,AMAZON,D,T4B,0.9126,0.4643,28.29,14.39,0,0.0000,0.4643,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000084_1,US WIN 37寸现代简约洗手台 一件二箱 颜色-白色光面(RX6603),ALL,AMAZON,C,T4B,0.5857,0.2980,18.16,9.24,24,0.7742,-0.4762,0.6151,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000084_2,US WIN 37寸现代简约洗手台 一件二箱 颜色->黑色光面(DS6607),ALL,AMAZON,D,T4B,0.4176,0.1704,12.95,5.28,0,0.0000,0.1704,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000085_1,"US WIN L型铁配木马桶架 一件一箱 颜色->,山纹黑(DS6607)",ALL,AMAZON,D,T4B,0.7462,0.3044,23.13,9.44,23,0.7419,-0.4375,0.5897,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000086_1,"US WIN 大柜子铁配木马桶架 一件一箱 颜色->#3,原木色(DS6650-L02)",ALL,AMAZON,D,T4B,0.8632,0.3522,26.76,10.92,69,2.2258,-1.8736,0.8418,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000086_2,US WIN 大柜子铁配木马桶架 一件一箱 颜色->麻面黑色(DS6607-D),ALL,AMAZON,D,T4B,0.8725,0.4188,27.05,12.98,48,1.5484,-1.1296,0.7295,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000087_2,US WIN 三七分铁配木马桶架 一件一箱 颜色->黑色麻面(DS6607-D),ALL,AMAZON,D,T4B,0.8082,0.3880,25.05,12.03,47,1.5161,-1.1281,0.7441,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000091_1,"US WIN 半工字型铁腿行政桌 一件两箱 颜色->#2,棕色：R13064K",ALL,AMAZON,C,T4B,1.1330,0.6091,35.12,18.88,27,0.8710,-0.2619,0.3007,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000092_1,"US WIN 空心板腿沙发桌 一件一箱 颜色->#2,原木色：大通/元素DS66122",ALL,AMAZON,D,T4B,1.0137,0.5450,31.42,16.90,80,2.5806,-2.0356,0.7888,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000092_2,US WIN 空心板腿沙发桌 一件一箱 颜色->棕色 元素DS66121,ALL,AMAZON,D,T4B,1.1401,0.6129,35.34,19.00,50,1.6129,-1.0000,0.6200,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000093_1,"US WIN 3层假厚板沙发桌 一件一箱 颜色->#2,原木色:大通/元素DS66122",ALL,AMAZON,D,T4B,0.3604,0.1938,11.17,6.01,55,1.7742,-1.5804,0.8908,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000095_2,"US QZ 四门餐边柜，单色灯带，带插座。一件一箱 ,黑胡桃木",ALL,AMAZON,D,T4B,0.6995,0.3357,21.68,10.41,13,0.4194,-0.0837,0.1995,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000097_1,"US WIN 独立柜马桶架 一件一箱 颜色->#2,浮雕大山纹白",ALL,AMAZON,D,T4B,1.2725,0.6108,39.45,18.93,31,1.0000,-0.3892,0.3892,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000097_2,"US WIN 独立柜马桶架 一件一箱 颜色->黑色,浮雕大山纹黑",ALL,AMAZON,D,T4B,0.9764,0.4968,30.27,15.40,6,0.1935,0.3033,1.5668,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000098_1,"US WIN 小款式马桶架 一件一箱 颜色->#2,浮雕大山纹白",ALL,AMAZON,D,T4B,1.1780,0.6333,36.52,19.63,57,1.8387,-1.2054,0.6556,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000099_1,"US WIN 窄款浴室柜 一件一箱 颜色->#2,浮雕大山纹白-大通元素DS6610",ALL,AMAZON,D,T4B,1.1154,0.4551,34.58,14.11,0,0.0000,0.4551,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000101_1,"US QZ 条纹四门餐边柜，三个抽屉，一件一箱 ,原木色",ALL,AMAZON,D,T4B,1.1808,0.6348,36.60,19.68,56,1.8065,-1.1717,0.6486,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000101_1,"US QZ 条纹四门餐边柜，三个抽屉，一件一箱 ,原木色",ALL,TEMU,D,T4B,0.1571,0.0754,4.87,2.34,8,0.2581,-0.1827,0.7078,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000102_1,"US QZ 农舍风六抽斗柜，加长款，一件一箱 ,黄胡桃加云溪白",ALL,AMAZON,D,T4B,1.4995,0.8061,46.48,24.99,0,0.0000,0.8061,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000102_2,"US QZ 农舍风六抽斗柜，加长款，一件一箱 ,灰橡木",ALL,AMAZON,D,T4B,0.7566,0.4067,23.45,12.61,0,0.0000,0.4067,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000103_1,"US QZ 农舍风五抽斗柜，一件一箱 ,黄胡桃加云溪白",ALL,AMAZON,D,T4B,1.2648,0.6800,39.21,21.08,14,0.4516,0.2284,0.5057,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000103_2,"US QZ 农舍风五抽斗柜，一件一箱 ,灰橡木",ALL,AMAZON,D,T4B,0.8989,0.4832,27.87,14.98,0,0.0000,0.4832,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000104_1,"US QZ 农舍风六抽斗柜，常规款，一件一箱 ,黄胡桃加云溪白",ALL,AMAZON,D,T4B,1.4011,0.7532,43.43,23.35,0,0.0000,0.7532,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000105_1,"US QZ 农舍风一抽床头柜，带插座，一件一箱,黄胡桃加云溪白",ALL,AMAZON,D,T4B,1.2626,0.6788,39.14,21.04,26,0.8387,-0.1599,0.1907,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000109_1,"US WIN 银色悬浮行政桌 一件两箱 颜色->#2,浮雕山纹黑",ALL,AMAZON,C,T4B,0.8038,0.4321,24.92,13.40,59,1.9032,-1.4711,0.7730,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000110_1,"US WIN 八字胡书柜 一件两箱 颜色->#2,浮雕山纹黑",ALL,AMAZON,D,T4B,0.5819,0.3128,18.04,9.70,95,3.0645,-2.7517,0.8979,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000114_1,"US WIN 180cm四拱形沙发桌 一件一箱 颜色->#2,浮雕山纹黑",ALL,AMAZON,D,T4B,0.6560,0.3527,20.34,10.93,45,1.4516,-1.0989,0.7570,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000115_1,US QZ 24寸洗手台，两门一抽，白色水曲柳，一件一箱,ALL,AMAZON,D,T4B,1.4544,0.7819,45.09,24.24,42,1.3548,-0.5729,0.4229,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000116_1,"US QZ 30寸洗手台，两门三抽，一件一箱 ,白水曲柳",ALL,AMAZON,D,T4B,1.5808,0.8498,49.00,26.34,33,1.0645,-0.2147,0.2017,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000120_1,"USAE FQ-NT28 抽屉2个+1空格小麻点款不超22kg 含RGB灯带 二件一箱 颜色->#1,黑色麻面",ALL,AMAZON,C,T4B,0.8214,0.3943,25.46,12.22,84,2.7097,-2.3154,0.8545,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000120_3,"USAE FQ-NT28 抽屉2个+1空格小麻点款不超22kg 含RGB灯带 二件一箱 颜色->#3,灰木纹色麻面",ALL,AMAZON,C,T4B,0.7429,0.3566,23.03,11.05,81,2.6129,-2.2563,0.8635,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000121_1,"US WIN 八字胡墙柜异形门款 一件一箱 ->#2,浮雕山纹黑",ALL,AMAZON,D,T4B,0.6456,0.3471,20.01,10.76,87,2.8065,-2.4594,0.8763,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000121_2,US WIN 八字胡墙柜异形门款 一件一箱 ->#2原木色: 吉福Joyful-J8130-7V 3DPM7,ALL,AMAZON,D,T4B,0.4209,0.2263,13.05,7.02,63,2.0323,-1.8060,0.8886,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000124_1,"US 升降方形咖啡桌 带轮子 一件一箱 尺码->#10,原木色",ALL,AMAZON,C,T4B,0.6253,0.3361,19.38,10.42,122,3.9355,-3.5994,0.9146,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000125_1,"US 方形咖啡桌带灯带 一件一箱 深胡桃 尺码->#12,胡桃木色",ALL,AMAZON,C,T4B,0.2962,0.1592,9.18,4.94,60,1.9355,-1.7763,0.9177,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000127_1,"US QZ 藤编一抽床头柜，带插座，一件一箱 尺码->#1,灰橡木",ALL,AMAZON,D,T4B,1.4676,0.7890,45.50,24.46,61,1.9677,-1.1787,0.5990,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000128_1,"US QZ 藤编两抽床头柜，带插座，一件一箱 尺码->#1,灰橡木",ALL,AMAZON,D,T4B,2.1560,1.1591,66.84,35.93,0,0.0000,1.1591,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000129_1,"US QZ 藤编五抽斗柜，一件一箱 尺码->#1,灰橡木",ALL,AMAZON,D,T4B,0.8775,0.4717,27.20,14.62,28,0.9032,-0.4315,0.4778,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000130_1,"US QZ 藤编六抽斗柜，一件一箱 尺码->#1,灰橡木",ALL,AMAZON,D,T4B,1.3099,0.7042,40.61,21.83,24,0.7742,-0.0700,0.0904,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000133_1,"US 圆弧升降咖啡桌 胡桃木色 一件一箱 尺码->#13,胡桃木色",ALL,TIKTOK,C,T4B,0.5181,0.2785,16.06,8.63,55,1.7742,-1.4957,0.8430,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000134_1,"US QZ 条纹浴室柜，带单色灯带，一件一箱 尺码->#1,原木色",ALL,AMAZON,D,T4B,1.4500,0.6960,44.95,21.58,44,1.4194,-0.7234,0.5096,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000135_1,"US N型玄关柜 胡桃木色 一件一箱 尺码->#13,胡桃木色",ALL,TIKTOK,C,T4B,0.9423,0.5066,29.21,15.70,15,0.4839,0.0227,0.0470,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000139_1,US WIN 农舍风多抽升降咖啡桌-四抽款 一件一箱 颜色->顶板颜色大通H65014K/桌身大通G05256K,ALL,AMAZON,D,T4B,1.1396,0.6126,35.33,18.99,41,1.3226,-0.7100,0.5368,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000147_1,US WIN 升降咖啡桌圆角款一件一箱 颜色->棕色Joyful-J7856-7V 3DPM)底座山纹黑,ALL,AMAZON,D,T4B,1.0808,0.5810,33.50,18.01,44,1.4194,-0.8384,0.5907,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000148_1,"US 电视柜带玻璃 哑黑 一件一箱 尺码->#19,哑黑",ALL,AMAZON,C,T4B,0.3357,0.1611,10.41,4.99,15,0.4839,-0.3228,0.6671,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000150_1,"US 双拱 玄关柜 哑黑 一件一箱 尺码->#1,哑黑",ALL,AMAZON,C,T4B,0.4786,0.2297,14.84,7.12,13,0.4194,-0.1897,0.4523,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000152_1,US WIN桌面八边形行政桌 一件两箱 颜色->棕色：大通元素DS66131,ALL,AMAZON,C,T4B,0.2852,0.1533,8.84,4.75,43,1.3871,-1.2338,0.8895,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000154_1,"US QZ 斜面三抽床头柜，带灯带，插座，一件一箱 尺码->#1,黑色水曲柳",ALL,AMAZON,D,T4B,1.6308,0.8767,50.55,27.18,53,1.7097,-0.8330,0.4872,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000156_1,"US QZ 假拱形四门食品柜，一件一箱 尺码->#1,深橡木色",ALL,AMAZON,D,T4B,0.6500,0.3120,20.15,9.67,81,2.6129,-2.3009,0.8806,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000157_1,"US WIN 异形腿行政桌 一件一箱 颜色->山纹黑(DS6607) 颜色->黑色,山纹黑色",ALL,AMAZON,C,T4B,1.2297,0.6611,38.12,20.49,148,4.7742,-4.1131,0.8615,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000160_1,"US WIN 凹肩五抽柜 一件一箱 颜色 山纹黑(DS6607) 颜色->黑色,山纹黑色",ALL,AMAZON,D,T4B,0.5088,0.2735,15.77,8.48,0,0.0000,0.2735,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000162_1,US WIN 四色五抽柜 一件一箱 颜色 浅色到深色 浮雕（E60176，E60176-1，E60176-2，E60176-3）,ALL,AMAZON,D,T4B,0.5571,0.2674,17.27,8.29,3,0.0968,0.1706,1.7631,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000163_1,"US QZ 卧室书桌，一件一箱 尺码->#1,原橡木色",ALL,AMAZON,D,T4B,1.3571,0.6514,42.07,20.19,76,2.4516,-1.8002,0.7343,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000165_1,"US 藤编组合床头柜 一件一箱 原木色 尺码->#15,原木色",ALL,AMAZON,C,T4B,0.3786,0.1817,11.74,5.63,82,2.6452,-2.4635,0.9313,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000167_1,"US 藤编角落床头柜 一件一箱 原木色 尺码->#13,原木色",ALL,AMAZON,C,T4B,0.5929,0.2846,18.38,8.82,59,1.9032,-1.6186,0.8505,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000169_1,"US WIN L型斜抽升降桌 一件两箱 颜色->#2,棕色:元素H64154K",ALL,AMAZON,C,T4B,0.3681,0.1979,11.41,6.13,39,1.2581,-1.0602,0.8427,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000170_1,"US WIN 斜拼花纹农舍风L升降行政桌 一件两箱 颜色->#2,吉福Joyful 7 TP-JH2203 3DMB",ALL,AMAZON,C,T4B,0.8401,0.4516,26.04,14.00,40,1.2903,-0.8387,0.6500,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000173_1,"US PIX Q折叠床垫 一件一箱 颜色->#3,LHA12513/75783",ALL,AMAZON,D,T4B,0.3857,0.1851,11.96,5.74,78,2.5161,-2.3310,0.9264,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000174_1,US PIX F折叠床垫 一件一箱 其他->#3,ALL,AMAZON,D,T4B,0.6857,0.3291,21.26,10.20,102,3.2903,-2.9612,0.9000,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000175_1,US PIX T折叠床垫 一件一箱 颜色->#3,ALL,AMAZON,D,T4B,0.5643,0.2709,17.49,8.40,41,1.3226,-1.0517,0.7952,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000176_1,"US WIN 原木格栅换鞋凳+2门2抽款 一件一箱 颜色->#2,Joyful: J8130-7V 3DPM7",ALL,AMAZON,D,T4B,1.0429,0.5006,32.33,15.52,36,1.1613,-0.6607,0.5689,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000178_1,"US 圆弧条方形床头柜 一件一箱 尺码->52,原木色",ALL,AMAZON,C,T4B,0.2643,0.1269,8.19,3.93,55,1.7742,-1.6473,0.9285,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000179_1,"US 圆弧异型床头柜 原木色一件一箱  尺码->52,原木色",ALL,AMAZON,D,T4B,0.3143,0.1509,9.74,4.68,85,2.7419,-2.5910,0.9450,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000182_1,"US 悬浮带玻璃床头柜 胡桃木色 一件一箱 尺码->52,胡桃木色",ALL,AMAZON,C,T4B,0.4857,0.2331,15.06,7.23,120,3.8710,-3.6379,0.9398,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000184_1,"US WIN L型圆弧格栅升降桌 一件两箱 颜色->#2,大通元素B96005-204K4",ALL,AMAZON,C,T4B,0.4143,0.1989,12.84,6.17,24,0.7742,-0.5753,0.7431,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000187_1,"US WIN 小八字胡换鞋凳 一件一箱 颜色->#2,吉福Joyful: J8130-7V 3DPM7",ALL,AMAZON,D,T4B,0.2643,0.1269,8.19,3.93,26,0.8387,-0.7118,0.8487,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000208_1,"US WIN 全开放八字胡书柜 一件一箱 颜色->#1,浮雕山纹黑大通元素DS6607/A05014K",ALL,AMAZON,D,T4B,0.1571,0.0754,4.87,2.34,66,2.1290,-2.0536,0.9646,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJVN000209_1,"US WIN 双门八字胡书柜 一件一箱 颜色->#1,浮雕山纹黑大通元素DS6607/A05014K",ALL,AMAZON,D,T4B,0.1571,0.0754,4.87,2.34,73,2.3548,-2.2794,0.9680,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
