sku_code,sku_name,station,platform,abcd,profile_segment,blend_daily,system_daily,effective_daily,blend_monthly,system_monthly,effective_monthly,actual_monthly,actual_daily,version_no,version_status
100102902,US TA 1.5米口子农舍推拉零食柜 一件两箱 颜色->白+棕,ALL,UNKNOWN,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100102903,US TA 1.5米口子农舍推拉零食柜 一件两箱 颜色->黑+棕,ALL,AMAZON,D,T4B,0.7929,0.3806,0.3806,24.58,11.80,11.80,32,1.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100102903,US TA 1.5米口子农舍推拉零食柜 一件两箱 颜色->黑+棕,ALL,TEMU,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100102903,US TA 1.5米口子农舍推拉零食柜 一件两箱 颜色->黑+棕,ALL,UNKNOWN,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100102904,US TA 1.5米口子农舍推拉零食柜 一件两箱 颜色->黑+卡罗橡木黄,ALL,AMAZON,D,T4B,0.7857,0.3771,0.3771,24.36,11.69,11.69,13,0.4194,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100102904,US TA 1.5米口子农舍推拉零食柜 一件两箱 颜色->黑+卡罗橡木黄,ALL,TEMU,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100102904,US TA 1.5米口子农舍推拉零食柜 一件两箱 颜色->黑+卡罗橡木黄,ALL,UNKNOWN,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103604,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G Q 黑 一件一箱,ALL,AMAZON,C,T4B,1.2143,0.5829,0.5829,37.64,18.07,18.07,114,3.6774,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103604,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G Q 黑 一件一箱,ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103604,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G Q 黑 一件一箱,ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103604,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G Q 黑 一件一箱,ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,3,0.0968,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103702,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G TXL 白 一件一箱,ALL,AMAZON,D,T4B,0.2143,0.1029,0.1029,6.64,3.19,3.19,37,1.1935,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103704,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G Q 白 一件一箱,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,41,1.3226,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103704,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G Q 白 一件一箱,ALL,TIKTOK,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103804,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G Q 灰 一件一箱,ALL,AMAZON,D,T4B,0.5786,0.2777,0.2777,17.94,8.61,8.61,105,3.3871,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103804,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G Q 灰 一件一箱,ALL,TIKTOK,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103804,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G Q 灰 一件一箱,ALL,WALMART,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103901,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G T 粉 一件一箱,ALL,AMAZON,D,T4B,0.3929,0.1886,0.1886,12.18,5.85,5.85,78,2.5161,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103901,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G T 粉 一件一箱,ALL,TIKTOK,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103901,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G T 粉 一件一箱,ALL,UNKNOWN,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103901,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G T 粉 一件一箱,ALL,WALMART,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,2,0.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103902,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G TXL 粉 一件一箱,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,21,0.6774,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103902,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G TXL 粉 一件一箱,ALL,WALMART,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,2,0.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100103903,US DC 铁木床 CBF-02GL 方管铁木角落床带抽篮-113G F 粉 一件一箱,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,62,2.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100104601,US 谷仓门单顶升降咖啡桌 一件一箱 颜色->浅橡木灰,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,13,0.4194,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100104602,US 谷仓门单顶升降咖啡桌 一件一箱 颜色->白橡纹+卡罗橡纹,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,8,0.2581,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100104603,US 谷仓门单顶升降咖啡桌 一件一箱 颜色->黑+咖啡胡桃,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,10,0.3226,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100104604,US 谷仓门单顶升降咖啡桌 一件一箱 颜色->白G42014K+仿古樱桃,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,12,0.3871,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100104604,US 谷仓门单顶升降咖啡桌 一件一箱 颜色->白G42014K+仿古樱桃,ALL,TIKTOK,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
100109102,US DC 铁木床 CBF-08改 铁木储物带尾桌 154 F款 一件两箱  颜色->白色,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,96,3.0968,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ453277_1,US VD 竹制浴室柜 单门+1层架 原色 一件一箱,ALL,AMAZON,C,T3,4.1486,4.2080,4.2080,128.61,130.45,130.45,126,4.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ454146_2,US TP 折叠餐桌  方形玄关桌  一件一箱 颜色->YZ6630+寿光暖白（小麻）,ALL,AMAZON,C,T4B,0.9042,0.3689,0.3689,28.03,11.44,11.44,60,1.9355,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ454146_2,US TP 折叠餐桌  方形玄关桌  一件一箱 颜色->YZ6630+寿光暖白（小麻）,ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ454146_2,US TP 折叠餐桌  方形玄关桌  一件一箱 颜色->YZ6630+寿光暖白（小麻）,ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ454146_2,US TP 折叠餐桌  方形玄关桌  一件一箱 颜色->YZ6630+寿光暖白（小麻）,ALL,UNKNOWN,C,T4B,0.9621,0.3925,0.3925,29.83,12.17,12.17,25,0.8065,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ454146_2,US TP 折叠餐桌  方形玄关桌  一件一箱 颜色->YZ6630+寿光暖白（小麻）,ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ454909_1,"EU MS 猫爬架 猫勺2个 一件一箱 颜色->#3,米色",ALL,AMAZON,C,T4B,1.0858,0.5212,0.5212,33.66,16.16,16.16,22,0.7097,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ454909_2,"EU MS 猫爬架 猫勺2个 一件一箱 颜色->#1,紫灰色",ALL,AMAZON,C,T4B,1.6216,0.6616,0.6616,50.27,20.51,20.51,42,1.3548,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ454909_3,"EU MS 猫爬架 猫勺2个 一件一箱 颜色->#2,浅灰色",ALL,AMAZON,C,T4A,3.7937,1.7603,1.7603,117.60,54.57,54.57,93,3.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ470882_1,US AE 写字桌  （92*48）四个小抽屉 白色 一件一箱,ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ470882_1,US AE 写字桌  （92*48）四个小抽屉 白色 一件一箱,ALL,UNKNOWN,C,T4B,0.7137,0.3837,0.3837,22.12,11.89,11.89,40,1.2903,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ470883_1,US AE 写字桌  （92*48）四个小抽屉带插座 白色 一件一箱,ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,2,0.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ470883_1,US AE 写字桌  （92*48）四个小抽屉带插座 白色 一件一箱,ALL,UNKNOWN,C,T4B,1.9125,0.7803,0.7803,59.29,24.19,24.19,52,1.6774,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ478585_1,EU MS 猫爬架3顶窝175一件一箱 颜色->米白,ALL,AMAZON,C,T4B,2.1810,1.0469,1.0469,67.61,32.45,32.45,69,2.2258,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ478585_1,EU MS 猫爬架3顶窝175一件一箱 颜色->米白,ALL,UNKNOWN,C,T4B,1.6095,0.6567,0.6567,49.89,20.36,20.36,52,1.6774,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ478585_3,EU MS 猫爬架3顶窝175一件一箱 颜色->浅灰色,ALL,AMAZON,B,T3,4.1513,3.7362,3.7362,128.69,115.82,115.82,118,3.8065,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ478945_1,"US TP 折叠餐桌 方形玄关桌  一件一箱  颜色->#1,栗木+铁灰",ALL,AMAZON,C,T4B,1.1198,0.3900,0.3900,34.71,12.09,12.09,33,1.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ478945_1,"US TP 折叠餐桌 方形玄关桌  一件一箱  颜色->#1,栗木+铁灰",ALL,UNKNOWN,C,T4B,1.2277,0.5009,0.5009,38.06,15.53,15.53,28,0.9032,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ478945_1,"US TP 折叠餐桌 方形玄关桌  一件一箱  颜色->#1,栗木+铁灰",ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ478945_2,"US TP 折叠餐桌  方形玄关桌  一件一箱  颜色->#2,火烧云+黑",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ478945_2,"US TP 折叠餐桌  方形玄关桌  一件一箱  颜色->#2,火烧云+黑",ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ481034,US AE 写字桌  （80*40）四个小抽屉小款带插座 白色 一件一箱,ALL,AMAZON,C,T4B,1.1557,0.3236,0.3236,35.83,10.03,10.03,4,0.1290,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ481034,US AE 写字桌  （80*40）四个小抽屉小款带插座 白色 一件一箱,ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ481034,US AE 写字桌  （80*40）四个小抽屉小款带插座 白色 一件一箱,ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,2,0.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ486092_1,EU MS 猫爬架909升级款 一件一箱 颜色->米白,ALL,AMAZON,C,T4B,1.0831,0.5199,0.5199,33.58,16.12,16.12,19,0.6129,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ486101_1,US TP 书桌 带灯泡  2小3大抽屉3折镜（拆装）  一件一箱 颜色->白色,ALL,AMAZON,C,T4A,5.3085,2.2400,2.2400,164.56,69.44,69.44,157,5.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ486101_1,US TP 书桌 带灯泡  2小3大抽屉3折镜（拆装）  一件一箱 颜色->白色,ALL,TIKTOK,C,T4B,0.2016,0.1084,0.1084,6.25,3.36,3.36,61,1.9677,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ486101_2,US TP 书桌 带灯泡  2小3大抽屉3折镜（拆装）  一件一箱 颜色->黑色,ALL,AMAZON,C,T4B,2.0511,0.9845,0.9845,63.58,30.52,30.52,50,1.6129,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ486101_3,US TP 书桌 带灯泡  2小3大抽屉3折镜（拆装）  一件一箱 颜色->棕色,ALL,AMAZON,C,T4A,3.6539,1.6800,1.6800,113.27,52.08,52.08,40,1.2903,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ486101_3,US TP 书桌 带灯泡  2小3大抽屉3折镜（拆装）  一件一箱 颜色->棕色,ALL,UNKNOWN,C,T4B,0.6496,0.3118,0.3118,20.14,9.67,9.67,17,0.5484,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ486101_4,US TP 书桌 带灯泡  2小3大抽屉3折镜  一件一箱 颜色->粉色,ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ487481_1,"EU MS 猫爬架 单勺两房 90MM 一件一箱 颜色->#3,浅灰+黑麻",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ487481_2,"EU MS 猫爬架 单勺两房 90MM 一件一箱 颜色->#1,浅灰+白麻",ALL,AMAZON,C,T4B,2.3708,1.1380,1.1380,73.49,35.28,35.28,34,1.0968,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ487481_2,"EU MS 猫爬架 单勺两房 90MM 一件一箱 颜色->#1,浅灰+白麻",ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ487481_2,"EU MS 猫爬架 单勺两房 90MM 一件一箱 颜色->#1,浅灰+白麻",ALL,UNKNOWN,C,T4B,0.8902,0.4529,0.4529,27.60,14.04,14.04,40,1.2903,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ487481_5,"EU MS 猫爬架 单勺两房 90MM 一件一箱 颜色->#4,米色+白麻",ALL,AMAZON,C,T4B,1.1463,0.4677,0.4677,35.54,14.50,14.50,22,0.7097,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ487481_5,"EU MS 猫爬架 单勺两房 90MM 一件一箱 颜色->#4,米色+白麻",ALL,UNKNOWN,C,T4B,0.7041,0.2873,0.2873,21.83,8.91,8.91,21,0.6774,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502257_1_WF,US AE 书柜 抽屉2个+插盘 2件1箱小麻点款 二件一箱 颜色->黑色,ALL,UNKNOWN,D,T4B,2.2588,1.0842,1.0842,70.02,33.61,33.61,69,2.2258,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502257_25_WF,"US AE 书柜 抽屉2个+插盘 2件1箱小麻点款 二件一箱 颜色->#3,灰木纹色",ALL,UNKNOWN,C,T4B,1.9360,0.7899,0.7899,60.02,24.49,24.49,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502257_2_WF,US AE 书柜 抽屉2个+插盘 2件1箱小麻点款 二件一箱 颜色->白色,ALL,UNKNOWN,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,25,0.8065,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502313_34,US TA 10格板材衣帽柜 一件一箱 颜色->复古白,ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502313_34,US TA 10格板材衣帽柜 一件一箱 颜色->复古白,ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,3,0.0968,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502313_5,US TA 10格板材衣帽柜 一件一箱 颜色->白+棕,ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,5,0.1613,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502313_6,US TA 10格板材衣帽柜 一件一箱 颜色->黑+棕,ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,2,0.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502406,VD 竹制马桶架 大款 双门储物+单层架 原色 一个一箱,ALL,AMAZON,C,T3,5.0226,4.5203,4.5203,155.70,140.13,140.13,211,6.8065,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502408,VD 竹制浴室柜 高款 单门+3层架 原色 一个一箱,ALL,AMAZON,C,T4B,4.0499,1.6524,1.6524,125.55,51.22,51.22,100,3.2258,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502410,VD 竹制置物架 大款+6层 原色 一个一箱,ALL,AMAZON,C,T4A,3.3385,1.5491,1.5491,103.49,48.02,48.02,73,2.3548,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502416,VD 竹制门厅架 储物盒+软包 原色 一个一箱,ALL,AMAZON,C,T4B,2.5210,1.0286,1.0286,78.15,31.89,31.89,72,2.3226,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502419,VD 竹制浴室柜 双门+双层架 原色 一个一箱,ALL,AMAZON,C,T4A,2.5071,1.2331,1.2331,77.72,38.23,38.23,88,2.8387,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502420,VD 竹制浴室柜 双门上墙 原色 一个一箱,ALL,AMAZON,B,T3,3.9021,3.1997,3.1997,120.97,99.19,99.19,124,4.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502458_14,"US TP 书桌 铁木三色灯泡带加插排床头柜 颜色->#2,白",ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502458_14,"US TP 书桌 铁木三色灯泡带加插排床头柜 颜色->#2,白",ALL,TIKTOK,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502458_14,"US TP 书桌 铁木三色灯泡带加插排床头柜 颜色->#2,白",ALL,UNKNOWN,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502458_3,"US TP 铁木梳妆台 三色灯泡带加插排床头柜 颜色->#3,黑色大山纹",ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502458_3,"US TP 铁木梳妆台 三色灯泡带加插排床头柜 颜色->#3,黑色大山纹",ALL,UNKNOWN,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502458_3,"US TP 铁木梳妆台 三色灯泡带加插排床头柜 颜色->#3,黑色大山纹",ALL,WALMART,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502459_1,"US TP 书桌 五抽圆镜三色灯带压床头柜 颜色->#1,白+原木色",ALL,TEMU,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502459_1,"US TP 书桌 五抽圆镜三色灯带压床头柜 颜色->#1,白+原木色",ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502459_1_WF,"US TP 书桌 五抽圆镜三色灯带压床头柜 颜色->#1,白+原木色",ALL,UNKNOWN,B,T4B,2.5043,1.0217,1.0217,77.63,31.67,31.67,76,2.4516,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502465_2,"US HS 储物柜-板式柜 1x4+2 一件一箱 颜色->#2,黑色",ALL,AMAZON,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502465_2,"US HS 储物柜-板式柜 1x4+2 一件一箱 颜色->#2,黑色",ALL,UNKNOWN,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,2,0.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502465_2,"US HS 储物柜-板式柜 1x4+2 一件一箱 颜色->#2,黑色",ALL,WALMART,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,1,0.0323,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502483,US TA 高文件柜带布抽 一件一箱 颜色->火烧云加黑色,ALL,TIKTOK,C,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502483,US TA 高文件柜带布抽 一件一箱 颜色->火烧云加黑色,ALL,UNKNOWN,C,T4B,0.8274,0.3376,0.3376,25.65,10.47,10.47,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_1,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->白色,ALL,AMAZON,B,T2,11.0495,8.6186,8.6186,342.53,267.18,267.18,285,9.1935,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_1,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->白色,ALL,TIKTOK,B,T4B,1.2005,0.5762,0.5762,37.22,17.86,17.86,167,5.3871,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_1,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->白色,ALL,UNKNOWN,B,T4B,0.8785,0.4217,0.4217,27.23,13.07,13.07,21,0.6774,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_13,"US AE 书柜 3抽屉 带插排小台款（大款） 颜色->#3,灰木纹色",ALL,AMAZON,A,T2,16.5741,12.9278,12.9278,513.80,400.76,400.76,378,12.1935,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_13,"US AE 书柜 3抽屉 带插排小台款（大款） 颜色->#3,灰木纹色",ALL,TEMU,A,T4B,3.7133,1.8893,1.8893,115.11,58.57,58.57,250,8.0645,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_13,"US AE 书柜 3抽屉 带插排小台款（大款） 颜色->#3,灰木纹色",ALL,TIKTOK,A,T4B,0.9808,0.5273,0.5273,30.40,16.35,16.35,167,5.3871,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_13_WF,"US AE 书柜 3抽屉 带插排小台款（大款） 颜色->#3,灰木纹色",ALL,UNKNOWN,C,T4B,1.0856,0.5211,0.5211,33.65,16.15,16.15,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_1_WF,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->白色,ALL,UNKNOWN,C,T4B,1.2463,0.5085,0.5085,38.64,15.76,15.76,34,1.0968,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_2,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->黑色,ALL,AMAZON,A,T2,17.6704,13.7829,13.7829,547.78,427.27,427.27,463,14.9355,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_2,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->黑色,ALL,TIKTOK,A,T4B,1.3675,0.6958,0.6958,42.39,21.57,21.57,155,5.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_2,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->黑色,ALL,UNKNOWN,A,T4B,1.0908,0.5236,0.5236,33.81,16.23,16.23,45,1.4516,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_2_WF,US AE 书柜 3抽屉 带插排小台款（大款） 颜色->黑色,ALL,UNKNOWN,C,T4B,1.9491,0.9356,0.9356,60.42,29.00,29.00,37,1.1935,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_4,US AE 书柜 3抽屉 带插排小台款 颜色->#4,ALL,AMAZON,B,T3,5.6444,5.1981,5.1981,174.98,161.14,161.14,197,6.3548,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502512_4,US AE 书柜 3抽屉 带插排小台款 颜色->#4,ALL,TIKTOK,B,T4B,1.2641,0.4071,0.4071,39.19,12.62,12.62,20,0.6452,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502521,US IT 高文件柜带布抽 一件一箱 颜色->复古灰加黑色,ALL,AMAZON,D,T99,0.0000,0.0000,0.0000,0.00,0.00,0.00,0,0.0000,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
DJ502529_1,US AE 书柜 两抽托盘带灯无线充插排 颜色->白色,ALL,AMAZON,B,T3,5.6475,4.9918,4.9918,175.07,154.75,154.75,135,4.3548,6 个月 · 全平台 · 全量 SKU · 2026-07-09,published
